,thresholds,precision,recall,f1_scores,matthews_corrcoef
0,0.11118159,0.203125,1.0,0.33766233766233766,0.0625
1,0.12174556,0.2025586353944563,0.9965034965034965,0.33668044890726523,0.05003011978679597
2,0.122212425,0.20270270270270271,0.9965034965034965,0.3368794326241135,0.05171604731173438
3,0.12321145,0.20284697508896798,0.9965034965034965,0.33707865168539325,0.05335705285122082
4,0.123301,0.202991452991453,0.9965034965034965,0.33727810650887574,0.054956500639366176
5,0.1254824,0.203136136849608,0.9965034965034965,0.33747779751332146,0.056517373062926916
6,0.12586786,0.20328102710413695,0.9965034965034965,0.3376777251184834,0.05804232730268527
7,0.12741634,0.20342612419700215,0.9965034965034965,0.3378778897451097,0.059533741783058376
8,0.12755366,0.20357142857142857,0.9965034965034965,0.33807829181494664,0.060993754559283325
9,0.12866868,0.20300214438884917,0.993006993006993,0.3370919881305638,0.050419623102355475
10,0.1290102,0.20314735336194564,0.993006993006993,0.33729216152019004,0.05200727636996608
11,0.12951703,0.2032927702219041,0.993006993006993,0.3374925727866904,0.05356025886503127
12,0.129982,0.2034383954154728,0.993006993006993,0.33769322235434013,0.055080652753667504
13,0.1305052,0.203584229390681,0.993006993006993,0.3378941106484235,0.05657035277517756
14,0.13097848,0.203012912482066,0.9895104895104895,0.3369047619047619,0.04687126360048827
15,0.1318124,0.2031586503948313,0.9895104895104895,0.3371054198927933,0.048452508332654624
16,0.1329997,0.20330459770114942,0.9895104895104895,0.3373063170441001,0.050001890466378734
17,0.13406916,0.203450754852624,0.9895104895104895,0.3375074537865236,0.05152112974024132
18,0.13464409,0.20359712230215826,0.9895104895104895,0.337708830548926,0.05301180810499819
19,0.13646714,0.20374370050395968,0.9895104895104895,0.33791044776119405,0.054475384098241736
20,0.1368332,0.20389048991354466,0.9895104895104895,0.33811230585424135,0.05591320539613002
21,0.13726757,0.20403749098774332,0.9895104895104895,0.33831440526001194,0.057326519811903565
22,0.13935372,0.2041847041847042,0.9895104895104895,0.33851674641148327,0.058716484965608384
23,0.13942258,0.2043321299638989,0.9895104895104895,0.33871932974266905,0.06008417681261097
24,0.13961098,0.20447976878612717,0.9895104895104895,0.3389221556886228,0.061430597188390924
25,0.1401184,0.20462762111352134,0.9895104895104895,0.33912522468544043,0.06275668050237941
26,0.14248626,0.20477568740955138,0.9895104895104895,0.33932853717026384,0.06406329969321915
27,0.1428584,0.2049239681390297,0.9895104895104895,0.3395320935812837,0.06535127154092372
28,0.14347044,0.20507246376811594,0.9895104895104895,0.3397358943577431,0.06662136141735209
29,0.14347452,0.20522117476432197,0.9895104895104895,0.33993993993993993,0.06787428754466494
30,0.1440628,0.204644412191582,0.986013986013986,0.3389423076923077,0.05977143768352395
31,0.14553756,0.2047930283224401,0.986013986013986,0.3391461214672279,0.06107718875983721
32,0.14696214,0.20494186046511628,0.986013986013986,0.33935018050541516,0.062365272531398355
33,0.14702304,0.2050909090909091,0.986013986013986,0.3395544852498495,0.06363636363636363
34,0.14723524,0.20451237263464336,0.9825174825174825,0.33855421686746984,0.05587844581775422
35,0.14772782,0.2046613255644574,0.9825174825174825,0.3387582881253767,0.057193580577441956
36,0.14935805,0.20481049562682216,0.9825174825174825,0.33896260554885405,0.05849151789471554
37,0.14966938,0.2049598832968636,0.9825174825174825,0.3391671695835848,0.059772880891869454
38,0.14977282,0.20510948905109488,0.9825174825174825,0.33937198067632846,0.06103825931132613
39,0.15146239,0.20525931336742148,0.9825174825174825,0.3395770392749245,0.06228821185924669
40,0.15188725,0.2054093567251462,0.9825174825174825,0.33978234582829503,0.06352326834775454
41,0.1541891,0.2055596196049744,0.9825174825174825,0.33998790078644886,0.06474393165610363
